Row_ID,Order_ID,Order_Date_Month,Order_Date_day,Order_Date_Year,Ship_Date_Month,Ship_Date_day,Ship_Date_Year,Ship_Mode,Customer_ID,Postal_Code,Product_ID,Sales,Quantity,Discount,Profit,Time_Frame,Ship_Mode_Rank
4111,CA-2015-153717,12,25,2015,1,1,2016,Standard Class,DL-13495,48227,FUR-BO-10004360,160.98,1,0,20.9274,7,4
4112,CA-2015-153717,12,25,2015,1,1,2016,Standard Class,DL-13495,48227,OFF-PA-10002160,17.34,3,0,8.4966,7,4
4113,CA-2015-153717,12,25,2015,1,1,2016,Standard Class,DL-13495,48227,OFF-AR-10002375,3.28,1,0,0.9512,7,4
4114,CA-2015-116687,5,2,2015,5,7,2015,Standard Class,NC-18625,77095,OFF-LA-10000443,8.856,3,0.2,2.9889,5,4
4115,CA-2015-116687,5,2,2015,5,7,2015,Standard Class,NC-18625,77095,TEC-PH-10001750,158.376,3,0.2,13.8579,5,4
4116,CA-2016-163573,11,24,2016,11,27,2016,First Class,AC-10450,98105,OFF-BI-10004632,1219.96,5,0.2,381.2375,3,1
4117,CA-2015-153416,11,24,2015,11,29,2015,Standard Class,TS-21340,90036,OFF-BI-10002813,3.168,2,0.2,0.99,5,4
4118,CA-2015-153416,11,24,2015,11,29,2015,Standard Class,TS-21340,90036,OFF-PA-10002005,19.44,3,0,9.3312,5,4
4119,CA-2015-153416,11,24,2015,11,29,2015,Standard Class,TS-21340,90036,OFF-ST-10000060,454.86,7,0,54.5832,5,4
4120,CA-2015-153416,11,24,2015,11,29,2015,Standard Class,TS-21340,90036,OFF-BI-10002706,91.392,8,0.2,29.7024,5,4
4121,CA-2017-117394,9,4,2017,9,10,2017,Standard Class,MM-17920,19120,TEC-AC-10000199,19.04,4,0.2,-1.428,6,4
4122,CA-2017-133823,5,11,2017,5,12,2017,Same Day,LP-17080,98103,OFF-PA-10002870,37.44,6,0,16.848,1,2
4123,CA-2017-133823,5,11,2017,5,12,2017,Same Day,LP-17080,98103,OFF-LA-10004545,37.59,3,0,17.6673,1,2
4124,CA-2017-133823,5,11,2017,5,12,2017,Same Day,LP-17080,98103,OFF-BI-10000962,26.032,2,0.2,9.4366,1,2
4125,CA-2014-127523,5,11,2014,5,18,2014,Standard Class,BG-11695,13601,OFF-AP-10004249,35.91,3,0,9.6957,7,4
4126,CA-2017-123239,7,27,2017,7,31,2017,Second Class,MG-18145,32216,FUR-FU-10001602,91.032,3,0.2,-2.2758,4,3
4127,CA-2017-156769,5,6,2017,5,9,2017,First Class,GZ-14470,22204,OFF-AR-10003179,54.66,6,0,18.0378,3,1
4128,CA-2014-127299,9,19,2014,9,24,2014,Standard Class,JL-15835,28205,OFF-ST-10003722,67.344,6,0.2,7.5762,5,4
4129,CA-2014-127299,9,19,2014,9,24,2014,Standard Class,JL-15835,28205,TEC-MA-10001127,2624.985,3,0.5,-944.9946,5,4
4130,CA-2015-121272,3,29,2015,4,4,2015,Standard Class,DO-13435,98103,OFF-AP-10001947,73.28,4,0,21.2512,6,4
4131,CA-2014-115336,11,18,2014,11,25,2014,Standard Class,AB-10600,60623,OFF-BI-10001107,14.48,5,0.8,-23.892,7,4
4132,CA-2015-111703,7,2,2015,7,9,2015,Standard Class,KB-16315,33021,OFF-PA-10000349,11.952,3,0.2,4.0338,7,4
4133,CA-2015-111703,7,2,2015,7,9,2015,Standard Class,KB-16315,33021,OFF-PA-10003349,15.552,3,0.2,5.6376,7,4
4134,CA-2014-128839,9,8,2014,9,13,2014,Standard Class,TT-21070,23320,OFF-FA-10002280,45,9,0,21.6,5,4
4135,CA-2014-128839,9,8,2014,9,13,2014,Standard Class,TT-21070,23320,TEC-MA-10000029,209.97,3,0,90.2871,5,4
4136,CA-2017-105914,10,2,2017,10,8,2017,Standard Class,PV-18985,90036,OFF-BI-10002854,112.12,5,0.2,42.045,6,4
4137,CA-2017-105914,10,2,2017,10,8,2017,Standard Class,PV-18985,90036,OFF-ST-10003716,1575.14,7,0,204.7682,6,4
4138,CA-2017-110926,11,19,2017,11,23,2017,Standard Class,DD-13570,22304,OFF-FA-10000624,25.06,7,0,12.53,4,4
4139,CA-2016-117226,12,30,2016,1,1,2017,First Class,KD-16495,77536,OFF-BI-10004654,6.924,6,0.8,-10.386,2,1
4140,CA-2017-127313,12,1,2017,12,4,2017,First Class,RA-19285,19120,OFF-ST-10001228,37.392,3,0.2,2.337,3,1
4141,CA-2017-127313,12,1,2017,12,4,2017,First Class,RA-19285,19120,FUR-FU-10003798,79.12,5,0.2,13.846,3,1
4142,CA-2016-136287,6,13,2016,6,17,2016,Standard Class,SS-20590,67212,OFF-LA-10003148,18.9,3,0,8.694,4,4
4143,US-2014-107699,5,19,2014,5,23,2014,Standard Class,JH-15820,48640,OFF-BI-10001249,57.42,9,0,26.4132,4,4
4144,CA-2017-112725,1,30,2017,2,6,2017,Standard Class,EH-14125,94110,OFF-AR-10003759,12.74,7,0,5.733,7,4
4145,CA-2017-112725,1,30,2017,2,6,2017,Standard Class,EH-14125,94110,OFF-AR-10001227,8.82,3,0,2.3814,7,4
4146,CA-2017-112725,1,30,2017,2,6,2017,Standard Class,EH-14125,94110,FUR-CH-10000863,120.784,1,0.2,-13.5882,7,4
4147,CA-2015-136196,11,28,2015,12,4,2015,Standard Class,TP-21415,11520,FUR-FU-10004017,322.59,3,0,64.518,6,4
4148,CA-2017-106068,10,23,2017,10,28,2017,Standard Class,RB-19330,78745,OFF-BI-10000962,9.762,3,0.8,-15.1311,5,4
4149,CA-2017-106068,10,23,2017,10,28,2017,Standard Class,RB-19330,78745,OFF-ST-10004507,13.72,1,0.2,1.2005,5,4
4150,CA-2017-106068,10,23,2017,10,28,2017,Standard Class,RB-19330,78745,TEC-AC-10002942,55.2,1,0.2,-2.07,5,4
4151,CA-2017-106068,10,23,2017,10,28,2017,Standard Class,RB-19330,78745,OFF-ST-10002344,259.136,4,0.2,-58.3056,5,4
4152,CA-2017-100160,9,7,2017,9,11,2017,Standard Class,CB-12025,19134,OFF-LA-10002475,29.24,5,0.2,9.8685,4,4
4153,CA-2017-100160,9,7,2017,9,11,2017,Standard Class,CB-12025,19134,OFF-PA-10003072,15.552,3,0.2,5.4432,4,4
4154,CA-2017-100160,9,7,2017,9,11,2017,Standard Class,CB-12025,19134,OFF-EN-10001509,4.896,3,0.2,1.6524,4,4
4155,CA-2016-139689,12,29,2016,1,3,2017,Standard Class,MP-17965,37620,OFF-BI-10004781,38.088,4,0.7,-27.9312,5,4
4156,CA-2016-139689,12,29,2016,1,3,2017,Standard Class,MP-17965,37620,OFF-BI-10000145,2.808,3,0.7,-1.9656,5,4
4157,CA-2015-101091,12,5,2015,12,9,2015,Second Class,SW-20245,19140,TEC-AC-10003280,47.984,2,0.2,0.5998,4,3
4158,CA-2015-101091,12,5,2015,12,9,2015,Second Class,SW-20245,19140,OFF-BI-10001107,26.064,6,0.7,-19.9824,4,3
4159,CA-2014-126907,11,1,2014,11,8,2014,Standard Class,SM-20950,60610,OFF-PA-10000533,15.696,3,0.2,5.1012,7,4
4160,US-2016-164588,4,16,2016,4,23,2016,Standard Class,AP-10915,31907,OFF-AR-10003056,12.84,3,0,3.7236,7,4
4161,CA-2017-115546,5,14,2017,5,18,2017,Standard Class,AH-10465,10035,TEC-PH-10002834,539.97,3,0,134.9925,4,4
4162,CA-2017-115546,5,14,2017,5,18,2017,Standard Class,AH-10465,10035,OFF-ST-10002214,22.58,2,0,5.8708,4,4
4163,CA-2015-163587,3,14,2015,3,18,2015,Standard Class,EP-13915,3820,OFF-LA-10004484,16.52,4,0,7.5992,4,4
4164,CA-2015-163587,3,14,2015,3,18,2015,Standard Class,EP-13915,3820,OFF-BI-10003091,671.94,3,0,315.8118,4,4
4165,US-2017-106131,1,14,2017,1,16,2017,First Class,TP-21565,80013,TEC-AC-10003027,169.064,7,0.2,-14.7931,2,1
4166,US-2017-106131,1,14,2017,1,16,2017,First Class,TP-21565,80013,OFF-ST-10003638,168.624,9,0.2,14.7546,2,1
4167,CA-2015-160213,3,8,2015,3,13,2015,Standard Class,AR-10825,11561,OFF-PA-10003848,19.44,3,0,9.3312,5,4
4168,CA-2014-157924,10,11,2014,10,13,2014,First Class,HA-14920,91104,OFF-ST-10002352,31.92,4,0,8.2992,2,1
4169,CA-2014-157924,10,11,2014,10,13,2014,First Class,HA-14920,91104,FUR-CH-10000229,433.568,2,0.2,-65.0352,2,1
4170,CA-2015-100216,4,13,2015,4,14,2015,First Class,HJ-14875,85204,OFF-PA-10000788,31.104,6,0.2,10.8864,1,1
4171,CA-2015-100216,4,13,2015,4,14,2015,First Class,HJ-14875,85204,OFF-PA-10002968,54.816,3,0.2,17.8152,1,1
4172,CA-2017-100601,11,16,2017,11,20,2017,Standard Class,JK-15370,93727,OFF-ST-10002486,48.86,7,0,0.9772,4,4
4173,CA-2016-152163,7,1,2016,7,1,2016,Same Day,JF-15355,29203,OFF-BI-10002215,14.2,2,0,6.532,0,2
4174,CA-2016-152163,7,1,2016,7,1,2016,Same Day,JF-15355,29203,OFF-PA-10000788,12.96,2,0,6.2208,0,2
4175,CA-2016-152163,7,1,2016,7,1,2016,Same Day,JF-15355,29203,OFF-BI-10003364,58.34,2,0,28.0032,0,2
4176,CA-2015-154340,11,29,2015,11,30,2015,First Class,EK-13795,92704,OFF-AR-10003582,56.3,2,0,15.764,1,1
4177,CA-2014-128846,4,7,2014,4,12,2014,Standard Class,RS-19765,29203,TEC-PH-10003273,629.95,5,0,163.787,5,4
4178,CA-2014-128846,4,7,2014,4,12,2014,Standard Class,RS-19765,29203,OFF-PA-10000100,122.97,3,0,60.2553,5,4
4179,CA-2016-148593,6,16,2016,6,18,2016,Second Class,BD-11320,90045,OFF-PA-10001776,46.35,5,0,21.7845,2,3
4180,US-2017-119039,3,6,2017,3,10,2017,Standard Class,BF-11170,94109,OFF-BI-10004182,14.976,9,0.2,5.4288,4,4
4181,CA-2017-128426,10,7,2017,10,11,2017,Standard Class,JK-15730,77036,OFF-BI-10000756,4.24,5,0.8,-6.36,4,4
4182,US-2017-136868,10,6,2017,10,12,2017,Standard Class,CR-12820,10035,TEC-AC-10001539,319.96,4,0,115.1856,6,4
4183,US-2017-136868,10,6,2017,10,12,2017,Standard Class,CR-12820,10035,OFF-PA-10002377,17.04,3,0,7.668,6,4
4184,US-2017-136868,10,6,2017,10,12,2017,Standard Class,CR-12820,10035,OFF-ST-10000991,344.91,3,0,10.3473,6,4
4185,CA-2016-143749,12,5,2016,12,7,2016,First Class,AG-10300,2038,FUR-BO-10002853,81.94,1,0,20.485,2,1
4186,CA-2016-111493,10,21,2016,10,22,2016,First Class,CM-12160,21215,TEC-AC-10004510,98.16,6,0,9.816,1,1
4187,CA-2017-112536,5,18,2017,5,23,2017,Standard Class,SG-20890,78501,OFF-BI-10003712,6.874,7,0.8,-10.6547,5,4
4188,CA-2017-112536,5,18,2017,5,23,2017,Standard Class,SG-20890,78501,OFF-BI-10002571,1.996,1,0.8,-3.2934,5,4
4189,CA-2017-112536,5,18,2017,5,23,2017,Standard Class,SG-20890,78501,OFF-ST-10004835,8.928,2,0.2,0.6696,5,4
4190,CA-2016-157714,9,26,2016,10,1,2016,Second Class,CS-12175,52240,OFF-PA-10004022,9.99,1,0,4.4955,5,3
4191,CA-2017-166709,11,17,2017,11,22,2017,Standard Class,HL-15040,19711,TEC-CO-10004722,10499.97,3,0,5039.9856,5,4
4192,CA-2015-129392,7,8,2015,7,8,2015,Same Day,DM-13015,77070,OFF-PA-10004248,21.12,5,0.2,6.6,0,2
4193,CA-2015-150875,11,16,2015,11,20,2015,Standard Class,HK-14890,83704,FUR-TA-10000577,696.42,2,0,160.1766,4,4
4194,CA-2015-150875,11,16,2015,11,20,2015,Standard Class,HK-14890,83704,TEC-PH-10001254,304.776,3,0.2,22.8582,4,4
4195,CA-2015-154200,6,18,2015,6,22,2015,Standard Class,BG-11740,92105,OFF-AR-10001044,51.98,2,0,15.0742,4,4
4196,CA-2016-124233,4,8,2016,4,14,2016,Standard Class,CK-12595,90032,FUR-FU-10002597,24.7,5,0,10.374,6,4
4197,US-2015-134271,4,18,2015,4,23,2015,Second Class,RF-19735,10024,OFF-LA-10004093,21.93,3,0,10.3071,5,3
4198,US-2016-161683,12,3,2016,12,8,2016,Standard Class,CJ-12010,19134,OFF-AP-10000179,394.816,4,0.2,93.7688,5,4
4199,US-2016-161683,12,3,2016,12,8,2016,Standard Class,CJ-12010,19134,OFF-BI-10001072,18.192,4,0.7,-14.5536,5,4
4200,CA-2015-143105,12,10,2015,12,10,2015,Same Day,MA-17560,10024,OFF-LA-10004093,7.31,1,0,3.4357,0,2
4201,CA-2015-143105,12,10,2015,12,10,2015,Same Day,MA-17560,10024,TEC-CO-10002095,799.984,2,0.2,249.995,0,2
4202,CA-2015-143105,12,10,2015,12,10,2015,Same Day,MA-17560,10024,OFF-PA-10002713,41.28,6,0,18.9888,0,2
4203,CA-2015-143105,12,10,2015,12,10,2015,Same Day,MA-17560,10024,OFF-PA-10002254,184.66,7,0,84.9436,0,2
4204,CA-2014-145387,10,31,2014,11,2,2014,Second Class,AM-10705,2920,OFF-AR-10001683,49.25,5,0,18.715,2,3
4205,CA-2014-145387,10,31,2014,11,2,2014,Second Class,AM-10705,2920,OFF-PA-10002195,10.16,2,0,4.7752,2,3
4206,CA-2014-145387,10,31,2014,11,2,2014,Second Class,AM-10705,2920,FUR-FU-10002364,14.76,2,0,4.2804,2,3
4207,CA-2014-145387,10,31,2014,11,2,2014,Second Class,AM-10705,2920,OFF-BI-10004001,34.08,2,0,15.6768,2,3
4208,CA-2014-145387,10,31,2014,11,2,2014,Second Class,AM-10705,2920,FUR-FU-10000023,17.67,3,0,7.7748,2,3
4209,CA-2014-145387,10,31,2014,11,2,2014,Second Class,AM-10705,2920,FUR-CH-10002320,1604.9,5,0,481.47,2,3
4210,CA-2014-145387,10,31,2014,11,2,2014,Second Class,AM-10705,2920,FUR-TA-10003238,385.686,1,0.3,-60.6078,2,3
4211,CA-2017-109715,12,9,2017,12,14,2017,Standard Class,AH-10585,60623,OFF-PA-10004965,15.984,2,0.2,4.995,5,4
4212,CA-2014-166457,5,5,2014,5,9,2014,Second Class,PF-19120,40475,OFF-PA-10003016,9.42,3,0,4.239,4,3
4213,CA-2014-166457,5,5,2014,5,9,2014,Second Class,PF-19120,40475,OFF-AR-10003651,6.56,2,0,1.9024,4,3
4214,CA-2014-166457,5,5,2014,5,9,2014,Second Class,PF-19120,40475,OFF-PA-10001363,24.56,2,0,11.5432,4,3
4215,CA-2016-164637,3,4,2016,3,8,2016,Standard Class,RD-19480,46544,OFF-BI-10003876,128.4,3,0,64.2,4,4
4216,CA-2014-103590,11,30,2014,12,4,2014,Standard Class,JL-15505,10550,OFF-EN-10004007,62.28,4,0,29.2716,4,4
4217,CA-2015-111234,2,18,2015,2,22,2015,Standard Class,AB-10600,90004,OFF-LA-10002271,9.24,3,0,4.4352,4,4
4218,CA-2017-149881,4,1,2017,4,3,2017,First Class,NC-18535,94110,FUR-BO-10003894,482.664,8,0.15,85.176,2,1
4219,CA-2017-149881,4,1,2017,4,3,2017,First Class,NC-18535,94110,TEC-MA-10000418,4799.984,2,0.2,359.9988,2,1
4220,CA-2017-134565,6,11,2017,6,13,2017,Second Class,TB-21400,98103,OFF-PA-10004243,37.94,2,0,18.2112,2,3
4221,CA-2017-134565,6,11,2017,6,13,2017,Second Class,TB-21400,98103,OFF-BI-10001759,18.288,6,0.2,6.6294,2,3
4222,CA-2017-134565,6,11,2017,6,13,2017,Second Class,TB-21400,98103,TEC-MA-10001570,385.8,5,0.2,130.2075,2,3
4223,CA-2017-134565,6,11,2017,6,13,2017,Second Class,TB-21400,98103,OFF-ST-10004804,102.96,2,0,1.0296,2,3
4224,CA-2017-134565,6,11,2017,6,13,2017,Second Class,TB-21400,98103,FUR-BO-10001519,174.42,3,0,41.8608,2,3
4225,CA-2016-108644,9,30,2016,10,3,2016,First Class,SJ-20215,62301,OFF-BI-10000343,1.964,2,0.8,-3.2406,3,1
4226,US-2014-102631,12,13,2014,12,17,2014,Standard Class,EB-13840,60623,FUR-FU-10003930,94.428,3,0.6,-42.4926,4,4
4227,CA-2017-120327,11,11,2017,11,16,2017,Standard Class,WB-21850,50322,OFF-FA-10004854,45.92,4,0,21.5824,5,4
4228,CA-2015-154970,1,5,2015,1,10,2015,Standard Class,SR-20740,98103,FUR-CH-10003396,61.584,1,0.2,-6.9282,5,4
4229,CA-2016-113803,3,24,2016,3,26,2016,First Class,VG-21805,47374,OFF-PA-10001994,22.48,1,0,10.3408,2,1
4230,CA-2017-100223,7,5,2017,7,10,2017,Standard Class,LS-16945,75220,FUR-FU-10003601,332.028,9,0.6,-348.6294,5,4
4231,CA-2017-100223,7,5,2017,7,10,2017,Standard Class,LS-16945,75220,OFF-BI-10003429,11.394,9,0.8,-17.6607,5,4
4232,CA-2017-100223,7,5,2017,7,10,2017,Standard Class,LS-16945,75220,OFF-PA-10000232,15.552,3,0.2,5.6376,5,4
4233,CA-2017-100223,7,5,2017,7,10,2017,Standard Class,LS-16945,75220,OFF-PA-10002195,31.104,6,0.2,11.2752,5,4
4234,CA-2017-100223,7,5,2017,7,10,2017,Standard Class,LS-16945,75220,OFF-BI-10004492,6.316,1,0.8,-10.4214,5,4
4235,CA-2014-168823,9,21,2014,9,24,2014,First Class,MA-17560,19143,OFF-PA-10004000,11.352,3,0.2,4.1151,3,1
4236,CA-2014-168823,9,21,2014,9,24,2014,First Class,MA-17560,19143,OFF-LA-10004425,20.808,9,0.2,7.0227,3,1
4237,CA-2016-162404,7,23,2016,7,27,2016,Standard Class,NF-18475,61107,OFF-BI-10000948,11.416,4,0.8,-18.8364,4,4
4238,CA-2017-104024,8,29,2017,9,3,2017,Second Class,MD-17860,19134,OFF-AR-10001972,9.408,7,0.2,0.7056,5,3
4239,CA-2017-147144,3,26,2017,3,28,2017,First Class,MZ-17335,98105,OFF-AR-10004587,19.83,1,0,5.949,2,1
4240,CA-2017-158673,12,29,2017,1,4,2018,Standard Class,KB-16600,49505,OFF-PA-10000994,209.7,2,0,100.656,6,4
4241,CA-2014-133704,9,20,2014,9,26,2014,Standard Class,MA-17995,90004,OFF-AP-10001366,43.92,4,0,11.8584,6,4
4242,CA-2014-133704,9,20,2014,9,26,2014,Standard Class,MA-17995,90004,OFF-BI-10001636,20.232,3,0.2,6.5754,6,4
4243,CA-2016-159142,4,4,2016,4,5,2016,First Class,ME-17320,22153,TEC-PH-10001448,149.97,3,0,5.9988,1,1
4244,CA-2016-159142,4,4,2016,4,5,2016,First Class,ME-17320,22153,OFF-PA-10001776,27.81,3,0,13.0707,1,1
4245,CA-2014-138436,3,26,2014,3,30,2014,Standard Class,JD-15895,90036,TEC-AC-10002323,66.3,3,0,8.619,4,4
4246,CA-2017-117702,11,28,2017,12,4,2017,Standard Class,LS-16975,21215,OFF-AR-10004582,1.64,1,0,0.738,6,4
4247,CA-2017-117702,11,28,2017,12,4,2017,Standard Class,LS-16975,21215,FUR-FU-10000576,1049.2,5,0,272.792,6,4
4248,CA-2017-117702,11,28,2017,12,4,2017,Standard Class,LS-16975,21215,FUR-FU-10004270,20.9,5,0,7.524,6,4
4249,CA-2016-157336,12,1,2016,12,5,2016,Second Class,SJ-20500,6824,OFF-BI-10004236,88.08,6,0,40.5168,4,3
4250,CA-2016-157336,12,1,2016,12,5,2016,Second Class,SJ-20500,6824,FUR-CH-10004997,751.92,4,0,150.384,4,3
4251,CA-2014-168130,9,19,2014,9,19,2014,Same Day,BS-11365,10011,FUR-CH-10000988,887.103,7,0.1,177.4206,0,2
4252,CA-2015-155068,10,23,2015,10,23,2015,Same Day,RA-19285,33801,TEC-PH-10004897,55.944,7,0.2,-13.2867,0,2
4253,CA-2015-155068,10,23,2015,10,23,2015,Same Day,RA-19285,33801,OFF-AR-10002656,10.688,2,0.2,2.2712,0,2
4254,CA-2015-155068,10,23,2015,10,23,2015,Same Day,RA-19285,33801,TEC-PH-10004924,11.824,2,0.2,1.0346,0,2
4255,CA-2017-163160,10,13,2017,10,16,2017,First Class,TS-21610,61032,OFF-PA-10003127,63.312,3,0.2,20.5764,3,1
4256,CA-2017-163160,10,13,2017,10,16,2017,First Class,TS-21610,61032,OFF-BI-10000778,96.784,4,0.8,-145.176,3,1
4257,CA-2017-163160,10,13,2017,10,16,2017,First Class,TS-21610,61032,FUR-FU-10001424,10.476,3,0.6,-6.8094,3,1
4258,CA-2015-101924,9,4,2015,9,9,2015,Standard Class,KB-16585,97504,OFF-BI-10000962,9.762,2,0.7,-6.8334,5,4
4259,CA-2016-124793,3,14,2016,3,16,2016,First Class,MM-18280,98103,FUR-CH-10002880,196.784,2,0.2,-22.1382,2,1
4260,CA-2017-118367,10,28,2017,11,2,2017,Second Class,LO-17170,10035,OFF-EN-10004386,47.98,2,0,23.99,5,3
4261,CA-2017-164819,10,15,2017,10,19,2017,Second Class,RS-19420,6824,OFF-LA-10001045,13.05,5,0,6.003,4,3
4262,CA-2017-158344,8,7,2017,8,11,2017,Standard Class,CC-12475,56560,TEC-AC-10002006,63.96,4,0,19.8276,4,4
4263,CA-2017-123351,9,21,2017,9,25,2017,Standard Class,KT-16480,31907,OFF-AP-10001242,80.48,1,0,24.144,4,4
4264,CA-2017-110429,11,3,2017,11,8,2017,Standard Class,DM-13015,19143,OFF-BI-10000216,11.673,3,0.7,-7.782,5,4
4265,US-2016-131611,11,5,2016,11,9,2016,Standard Class,EP-13915,77036,FUR-TA-10002774,863.128,8,0.3,-160.2952,4,4
4266,US-2016-131611,11,5,2016,11,9,2016,Standard Class,EP-13915,77036,OFF-BI-10004364,3.564,3,0.8,-6.237,4,4
4267,US-2016-131611,11,5,2016,11,9,2016,Standard Class,EP-13915,77036,FUR-BO-10000780,956.6648,7,0.32,-225.0976,4,4
4268,US-2016-131611,11,5,2016,11,9,2016,Standard Class,EP-13915,77036,OFF-BI-10001989,12.588,3,0.8,-20.1408,4,4
4269,US-2016-131611,11,5,2016,11,9,2016,Standard Class,EP-13915,77036,TEC-AC-10004001,171.96,5,0.2,45.1395,4,4
4270,US-2017-124821,6,25,2017,6,29,2017,Second Class,AM-10705,98115,FUR-TA-10000688,871.4,4,0,148.138,4,3
4271,CA-2015-166975,11,26,2015,11,30,2015,Standard Class,SH-20635,38301,FUR-FU-10003930,692.472,11,0.2,190.4298,4,4
4272,CA-2016-123806,11,24,2016,11,27,2016,Second Class,LA-16780,21215,FUR-FU-10000965,207.76,4,0,85.1816,3,3
4273,US-2017-158505,7,21,2017,7,21,2017,Same Day,SF-20200,84107,TEC-PH-10004071,71.928,9,0.2,6.2937,0,2
4274,US-2017-158505,7,21,2017,7,21,2017,Same Day,SF-20200,84107,OFF-AR-10001044,25.99,1,0,7.5371,0,2
4275,CA-2015-142692,10,23,2015,10,28,2015,Standard Class,AG-10495,98105,OFF-BI-10004140,3.592,1,0.2,1.1225,5,4
4276,CA-2015-123456,7,9,2015,7,13,2015,Standard Class,KN-16450,75220,OFF-AP-10002684,48.632,2,0.8,-121.58,4,4
4277,CA-2017-151358,8,18,2017,8,22,2017,Standard Class,NF-18595,98105,OFF-ST-10000046,323.1,2,0,61.389,4,4
4278,US-2016-107440,4,16,2016,4,20,2016,Standard Class,BS-11365,8701,TEC-MA-10001047,9099.93,7,0,2365.9818,4,4
4279,US-2016-107440,4,16,2016,4,20,2016,Standard Class,BS-11365,8701,FUR-FU-10000550,9.96,2,0,3.2868,4,4
4280,US-2016-107440,4,16,2016,4,20,2016,Standard Class,BS-11365,8701,OFF-BI-10002432,25.3,5,0,11.891,4,4
4281,CA-2014-166989,11,14,2014,11,18,2014,Standard Class,RM-19675,10011,OFF-PA-10004470,11.36,2,0,5.2256,4,4
4282,CA-2014-166989,11,14,2014,11,18,2014,Standard Class,RM-19675,10011,FUR-CH-10001797,69.264,2,0.1,14.6224,4,4
4283,CA-2014-103100,12,20,2014,12,23,2014,First Class,AB-10105,46203,OFF-LA-10003720,3.69,1,0,1.7343,3,1
4284,CA-2014-103100,12,20,2014,12,23,2014,First Class,AB-10105,46203,OFF-BI-10004600,1103.97,3,0,496.7865,3,1
4285,CA-2015-105690,11,21,2015,11,26,2015,Second Class,CA-11965,77642,FUR-BO-10003965,246.1328,2,0.32,-76.0116,5,3
4286,CA-2015-105690,11,21,2015,11,26,2015,Second Class,CA-11965,77642,OFF-LA-10000240,11.696,2,0.2,3.9474,5,3
4287,CA-2015-105690,11,21,2015,11,26,2015,Second Class,CA-11965,77642,TEC-CO-10001571,439.992,1,0.2,164.997,5,3
4288,CA-2017-127516,12,28,2017,1,3,2018,Standard Class,EH-14005,37211,OFF-ST-10000736,64.784,1,0.2,-12.9568,6,4
4289,US-2015-117184,5,17,2015,5,21,2015,Standard Class,ON-18715,77095,OFF-BI-10002082,33.28,5,0.8,-49.92,4,4
4290,US-2015-117184,5,17,2015,5,21,2015,Standard Class,ON-18715,77095,OFF-PA-10002250,14.088,3,0.2,4.9308,4,4
4291,CA-2017-102407,12,9,2017,12,13,2017,Second Class,AT-10435,90004,OFF-AR-10000122,11.16,2,0,2.79,4,3
4292,CA-2017-102407,12,9,2017,12,13,2017,Second Class,AT-10435,90004,FUR-TA-10003748,896.328,9,0.2,22.4082,4,3
4293,CA-2017-102407,12,9,2017,12,13,2017,Second Class,AT-10435,90004,OFF-AP-10001394,189,1,0,68.04,4,3
4294,CA-2017-130967,3,10,2017,3,16,2017,Standard Class,EB-13870,19140,TEC-PH-10004896,53.982,3,0.4,-10.7964,6,4
4295,CA-2017-101581,10,22,2017,10,27,2017,Standard Class,DW-13195,97756,FUR-TA-10002607,177.225,5,0.5,-120.513,5,4
4296,CA-2017-169124,7,3,2017,7,10,2017,Standard Class,MB-17305,95610,FUR-FU-10001215,129.39,3,0,54.3438,7,4
4297,CA-2017-117261,9,4,2017,9,10,2017,Standard Class,TH-21235,90032,OFF-ST-10000419,54.32,4,0,0.5432,6,4
4298,CA-2017-129021,8,23,2017,8,26,2017,Second Class,PO-18850,32303,TEC-PH-10001459,4367.896,13,0.2,327.5922,3,3
4299,CA-2017-129021,8,23,2017,8,26,2017,Second Class,PO-18850,32303,OFF-PA-10000241,49.568,2,0.2,15.49,3,3
4300,CA-2017-129021,8,23,2017,8,26,2017,Second Class,PO-18850,32303,OFF-AP-10003040,161.376,6,0.2,12.1032,3,3
4301,CA-2017-129021,8,23,2017,8,26,2017,Second Class,PO-18850,32303,FUR-FU-10001852,2.784,2,0.2,0.4176,3,3
4302,CA-2017-129021,8,23,2017,8,26,2017,Second Class,PO-18850,32303,OFF-PA-10000141,8.72,5,0.2,2.943,3,3
4303,CA-2014-123253,8,22,2014,8,25,2014,Second Class,DE-13255,44107,OFF-AR-10002804,3.912,1,0.2,1.0269,3,3
4304,CA-2016-121601,10,4,2016,10,4,2016,Same Day,MO-17500,75056,OFF-EN-10003862,59.752,7,0.2,19.4194,0,2
4305,CA-2014-162278,10,26,2014,10,30,2014,Second Class,AH-10585,98105,FUR-FU-10000448,63.92,4,0,3.196,4,3
4306,CA-2014-162278,10,26,2014,10,30,2014,Second Class,AH-10585,98105,TEC-PH-10000526,383.96,5,0.2,38.396,4,3
4307,CA-2016-161095,6,28,2016,6,28,2016,Same Day,CS-12250,90032,OFF-BI-10002764,7.752,3,0.2,2.8101,0,2
4308,CA-2016-161095,6,28,2016,6,28,2016,Same Day,CS-12250,90032,OFF-BI-10001524,33.568,2,0.2,11.7488,0,2
4309,CA-2014-125829,11,4,2014,11,11,2014,Standard Class,WB-21850,90045,TEC-PH-10001079,666.344,7,0.2,66.6344,7,4
